user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days
3744,82443,11716,9279,3501,8489,5444,6642,780,1097,199,119,599,3237,26908.0
3745,111668,35349,9188,1820,4872,3964,20936,1333,1092,199,179,599,1024,55899.0
3746,94027,49098,9312,5572,360,2030,20246,657,3274,199,0,299,4386,58413.5
3747,20138,2132,4024,4535,11909,3547,12347,859,2199,499,0,0,4166,-19876.5
3748,20358,53990,9666,2023,4599,3522,4328,758,1913,199,0,599,4203,42264.0
3749,95250,70921,5217,5734,10168,5619,20413,1418,1946,0,119,299,2645,78337.0
3750,105376,38538,8584,4378,6731,2875,21760,656,1424,0,179,599,3096,52228.0
3751,119931,9213,11078,1052,2077,1589,22625,924,3982,199,179,299,1833,31239.5
3752,50654,46223,7285,4256,13750,3280,15063,1105,1148,649,119,599,2250,36331.5
3753,45879,70371,9370,4171,11603,4101,6140,1278,2187,199,0,299,3634,64951.0
3754,101532,70274,3519,981,2173,3414,20265,520,946,0,0,299,1498,92468.5
3755,75778,6134,8611,1099,4691,4897,11730,1138,3974,649,179,599,568,15537.0
3756,57772,41601,8856,1664,9781,4678,17057,846,596,499,119,299,4259,34322.5
3757,78478,75889,4432,5178,1389,2843,6557,1419,2926,199,0,299,1292,95515.0
3758,84353,17690,8457,4732,7962,5151,16211,1362,3217,0,119,299,4275,21232.5
3759,46762,3909,6866,1503,5971,2938,17386,849,3757,499,179,299,2645,-6963.0
3760,33283,14062,7054,2482,3514,3194,21580,1460,2203,0,119,299,471,-3550.5
3761,83922,77386,11108,2134,8454,5459,21334,884,1767,499,119,299,3621,77246.5
3762,59420,36731,4070,3497,11175,1252,12802,937,1130,0,119,299,531,40626.0
3763,75568,7153,3781,1186,2919,6372,6163,955,3255,0,119,299,1989,25028.0
3764,105090,12481,10530,3914,10055,2466,7463,1123,1002,499,0,599,608,40249.5
3765,40219,68425,3516,5505,1,1735,7007,1245,787,199,179,299,1082,72358.0
3766,77169,65600,7491,2259,1933,1339,7675,1045,868,0,0,0,974,87111.5
3767,94965,73997,11106,5437,393,4587,17058,579,564,649,0,599,974,90295.0
3768,66840,30205,7949,2980,8497,2376,19233,1486,661,199,0,599,4319,26227.0
3769,64695,46149,5290,1837,13457,5719,7751,951,3144,649,0,0,3981,48869.0
3770,104754,51112,6570,614,529,1704,9219,1094,3474,0,179,299,4284,80231.5
3771,97988,12940,11638,4457,4623,4724,18445,1040,3118,499,179,0,4154,21778.0
3772,78342,61010,3379,1068,11571,5418,11418,988,3521,199,0,0,1507,71830.0
3773,38951,78794,11675,2053,9156,6259,10735,1142,2317,499,119,0,4920,63966.0
3774,21307,26485,9670,3189,12211,3908,11783,1022,1161,499,119,599,4501,2965.5
3775,100388,3067,2800,5090,8862,2974,21459,891,3989,649,119,299,613,15379.0
3776,110768,22607,11438,3840,4068,2468,17456,1073,980,649,119,599,3543,42665.0
3777,55428,63597,7267,3488,7507,3142,16140,858,2156,199,119,299,383,60455.0
3778,112021,76554,5495,3651,6495,1552,13863,532,2816,199,179,0,411,105968.0
3779,95774,50521,5257,4027,6953,4491,18225,635,2290,199,119,599,3376,62601.0
3780,58975,17187,8558,3515,14544,6633,21406,1420,3283,649,179,299,2775,38.5
3781,21140,5985,2981,1321,5053,1789,5078,1099,1066,649,119,299,2283,390.0
3782,44842,45052,4088,4074,10444,2173,15142,1421,3761,499,119,0,662,35479.5
3783,46421,21563,4952,4287,2672,1552,15073,909,905,499,0,599,4141,15916.0
3784,21708,49322,11203,2108,1713,4422,6321,1028,1264,499,0,599,4035,36707.0
3785,23630,63245,4126,1059,4044,5211,15337,590,3883,199,0,599,221,47011.0
3786,39595,53514,6812,5637,13008,1631,18061,912,2440,0,179,599,751,36825.5
3787,96021,20608,10063,4563,635,1269,9011,798,1365,649,179,599,3166,44586.5
3788,48308,69262,5861,4935,5134,1860,21820,986,1617,199,0,599,4913,54387.0
3789,64789,73327,7903,1111,11691,1290,10087,1264,2937,649,0,599,3154,76034.0
3790,75690,59225,4591,2663,6619,2457,12996,572,3094,0,119,0,1268,70856.0
3791,46086,75994,11665,2381,14633,6870,22743,1217,3982,649,179,299,4105,48088.5
3792,36859,19221,11357,4669,12844,1629,4730,760,1735,649,119,0,2136,12272.0
3793,27684,50506,5322,4363,9309,6943,17077,1189,3940,649,119,299,2373,25733.5
3794,111088,22968,8437,4208,10346,1474,23046,1489,1241,499,0,299,2333,37372.5
3795,21207,29937,10801,2209,7445,5632,24494,811,3739,0,119,299,214,-2179.0
3796,66099,64435,4861,2261,12415,5080,9618,1458,3585,199,119,599,995,68603.0
3797,87496,51508,3655,2192,14281,5780,9899,1324,3133,199,0,599,1871,65277.0
3798,86093,43831,3755,1745,6602,2760,4029,1231,3421,199,0,299,3210,67057.5
3799,49689,44933,10237,625,37,4082,18128,1184,3778,0,119,299,3450,35329.0
3800,68651,49307,11451,5252,9824,5708,3411,664,2331,649,119,599,1664,58078.0
3801,33893,50340,8227,1699,12485,4974,4981,1339,542,199,119,599,981,44834.0
3802,117808,45601,6638,3211,3775,4398,12539,834,3427,0,179,299,401,77815.0
3803,86418,77956,11643,3946,14692,3323,22854,1001,1965,499,119,299,611,77015.0
3804,80011,74178,4567,1490,10246,4561,4305,1231,2038,0,0,0,4924,91253.5
3805,58635,30754,5123,3565,4085,3392,15478,1303,1410,499,119,599,905,31676.0
3806,76115,45310,7164,5454,11595,4844,24064,660,1106,0,179,599,4452,37779.0
3807,115071,71893,9081,2021,8710,3415,16246,889,1918,499,119,299,1905,95940.0
3808,98405,50367,6907,5228,10433,4804,7595,1259,2785,199,179,0,4360,69506.5
3809,92702,15201,11680,2998,10555,6430,20199,1382,2202,0,179,599,4095,17064.5
3810,98518,4739,11765,3065,5120,5826,14697,1471,1218,499,0,0,1106,22119.0
3811,92805,15231,6962,5290,13373,2624,18422,570,3289,649,119,0,227,24233.0
3812,78954,44495,9150,3097,14678,2508,12668,1440,2951,199,179,599,1988,49231.5
3813,48064,23168,3766,5524,6744,5110,8612,591,713,199,119,299,2178,23917.0
3814,99063,34624,5549,615,1041,5853,5037,1402,3393,499,179,0,4007,63109.5
3815,22454,12635,4309,1531,4715,1003,12522,860,3945,499,0,299,4640,-4682.0
3816,40878,11964,11634,1741,1394,6965,24259,820,631,0,0,599,243,-5016.0
3817,71098,29785,3976,2242,2869,4447,14998,744,2556,499,119,0,1249,38402.0
3818,82154,78928,9180,4138,3676,6488,10086,523,2266,499,119,299,443,94029.0
3819,32991,14336,4490,4899,3721,6584,4149,1056,652,649,119,0,614,13745.5
3820,88344,79475,10917,4590,11964,3580,19390,1200,2978,199,119,0,3780,80455.5
3821,56593,29412,6381,2475,5690,4791,4436,902,982,499,119,0,824,40278.0
3822,56304,77379,7987,4683,5818,6081,6250,872,2520,499,179,599,3532,78795.5
3823,50386,47591,9425,5629,234,2160,20078,1427,804,649,119,299,935,39749.0
3824,75220,63750,5619,4903,3140,1833,24471,785,2831,499,179,0,1744,63103.5
3825,89338,37454,8060,5397,8638,2998,17263,1332,3019,649,179,299,4477,42358.5
3826,114289,64672,10689,663,12897,6335,22683,1427,2516,199,179,599,2686,76235.5
3827,41083,29228,5976,3810,8199,6487,7843,940,1492,199,119,0,521,26419.5
3828,38354,16429,2704,3888,12749,2202,15433,1415,2737,649,0,0,4937,-336.5
3829,42190,69808,7452,1495,999,3175,14559,1352,2051,649,0,0,1876,63855.5
3830,26142,55015,8094,5954,1334,2381,7952,1094,3059,199,119,299,4032,42450.5
3831,48398,70936,5681,5690,8325,5173,24431,1233,842,199,119,299,2205,53372.5
3832,71971,59378,6138,5794,10624,3788,10842,1381,1214,649,119,0,546,67440.5
3833,61862,39310,3916,2377,8247,3821,3025,1487,2209,0,179,299,2553,51308.5
3834,118668,70827,11566,2323,5088,5177,23931,851,3227,199,0,299,2868,86709.0
3835,73410,37256,9501,5406,5479,1341,5153,1425,1557,199,0,0,166,54597.5
3836,39503,78428,3845,2795,6090,2361,11019,1354,970,649,0,0,2069,74573.0
3837,68456,40889,6654,3764,11377,5191,22873,718,3965,649,0,0,4943,28476.0
3838,102035,53428,8413,1848,1111,5616,11523,984,1240,649,179,599,2935,77842.5
3839,28016,39207,10111,2303,14473,1995,8161,942,1012,0,119,0,16,28524.0
3840,22384,52255,9990,2751,11371,1356,20028,717,3893,649,179,0,2706,22541.0
3841,82320,7409,11628,3400,9715,1185,4852,1201,1638,0,119,0,2809,24986.0
3842,35072,44438,5090,2093,14870,2693,10723,566,3785,649,119,0,4350,29409.0
3843,100018,9869,3370,932,8335,3590,23514,530,2692,649,0,0,3259,21120.5
3844,60510,58862,3928,5747,2916,2342,18706,821,1058,0,0,0,327,60738.5
3845,68933,27958,3636,4317,6799,2691,13623,749,1291,499,119,0,3451,33971.0
3846,41826,78302,8180,5417,2103,2082,22968,1065,1701,199,119,0,1997,62275.0
3847,88026,21768,10283,1570,8811,3057,6809,509,2248,649,0,599,345,42761.5
3848,45518,28145,3843,5100,10078,3904,4311,1177,859,499,0,299,2354,29942.5
3849,44045,77622,10376,614,5125,4195,21278,1350,784,0,0,599,4271,61207.5
3850,70876,28442,11763,1939,14877,5451,14198,1426,3816,649,0,599,543,25634.0
3851,112446,27596,2831,2290,6590,4417,9238,784,3312,0,0,0,2382,60039.0
3852,110102,77791,7538,1494,10212,3380,23684,652,3777,0,179,0,3450,89788.0
3853,71919,44406,7315,4818,9600,1016,10788,1043,3131,0,179,0,3705,50145.0
3854,119441,42524,10455,5231,2921,1323,9977,1028,2257,499,179,0,2748,75591.5
3855,47103,25332,7327,5267,4734,3070,9409,870,3913,0,0,299,1356,22837.5
3856,56188,17764,3286,1457,3373,1930,5070,800,3274,199,119,299,1806,29268.0
3857,25845,29563,3529,5528,13944,5554,5656,1316,1883,649,119,599,1366,16620.0
3858,106698,38370,8655,595,11668,6579,7134,1354,2022,649,0,299,2853,63659.5
3859,56674,7062,3877,2654,6754,5652,23652,645,1664,199,179,599,185,-1192.5
3860,39337,46645,11941,1131,836,2444,6484,1086,3507,649,119,0,4205,42087.5
3861,42313,9244,7431,4184,12094,5036,19797,1390,2191,199,0,599,766,-8914.0
3862,46943,8372,11389,2201,9777,1402,13854,1135,1745,499,179,599,34,1414.0
3863,97949,66471,4478,1197,13067,4402,17544,551,1912,0,179,299,3915,79473.5
3864,20276,18956,2100,531,9028,5552,15309,903,1853,499,179,599,1645,-498.5
3865,71151,42473,5087,5798,10749,2506,9148,1201,1242,199,179,0,3585,50424.5
3866,37611,15894,7828,5374,11051,2521,23693,640,1916,0,179,0,797,-5912.5
3867,31944,71586,9425,5511,6707,4098,8791,587,3201,499,179,0,4105,57325.5
3868,72887,18709,4291,1048,12552,3444,20303,926,857,0,179,0,3656,18564.0
3869,101442,17210,7467,2748,5312,3187,20290,583,3965,0,179,299,1659,31599.0
3870,69847,51510,10296,2393,9589,3568,22594,742,2452,499,179,599,37,46408.5
3871,78653,40674,2693,3334,3822,3793,22103,605,3134,649,179,599,1978,43932.5
3872,106072,19733,7786,2203,6153,1091,14858,1103,539,199,0,599,886,45968.5
3873,76622,22080,7406,1656,12589,5947,18002,854,3449,499,119,599,2729,20341.0
3874,47810,55412,5491,843,11622,6363,7895,520,2820,499,0,0,3454,51969.5
3875,97842,60971,5392,5795,14265,5940,13556,505,3991,649,119,299,4674,70403.0
3876,30503,41709,4268,4572,804,5762,20176,1466,3641,199,0,599,3360,19816.5
3877,104761,61846,7632,3962,1075,2753,12919,720,3376,499,119,599,2663,85620.5
3878,56976,67480,5783,2748,14063,6054,14419,1320,3170,0,119,299,4236,58081.0
3879,31590,54960,11081,1444,12386,6084,24927,586,957,199,119,599,4298,23572.5
3880,30886,43152,7973,5521,10832,5892,15378,1191,2468,649,0,299,3475,20026.0
3881,32866,29250,7969,4380,11276,6781,6725,952,2781,499,119,599,2849,15956.0
3882,86624,50137,10981,2550,9605,6960,24545,841,696,0,179,299,3377,48464.0
3883,88899,48412,6648,3785,14265,1087,14558,892,2374,199,119,599,2184,59044.0
3884,52792,45876,6939,3355,4452,2641,16057,851,2234,499,0,0,4870,39067.5
3885,29764,75664,10850,1830,1663,3962,4360,745,3083,199,0,599,4713,67694.5
3886,106156,52227,10024,2503,11167,6413,5048,1469,1437,0,179,0,2672,79446.5
3887,62727,34450,9857,4115,12298,3142,9252,1185,2694,0,119,299,1139,36419.5
3888,98471,75704,3018,2287,12368,1550,14167,612,3121,199,0,0,4233,92996.0
3889,28068,8861,3953,2746,7428,3446,22580,1487,3638,0,119,599,2462,-16776.5
3890,27295,63914,11382,4172,2053,6173,3205,1470,529,0,179,0,3232,57056.5
3891,61160,65888,5657,2655,2420,2951,14678,1082,2654,199,179,0,2667,68167.5
3892,31390,63293,6846,3979,2528,3290,18185,657,2201,199,0,599,247,48578.5
3893,40131,70515,4296,3520,4317,6229,22699,1310,889,649,119,299,525,54909.5
3894,114754,25524,2774,551,10132,4837,11814,736,3426,499,179,0,4320,52780.0
3895,95969,9065,4811,2659,7977,1623,21061,1198,2953,649,179,599,1144,20731.5
3896,35038,39684,11572,4890,11344,4757,14479,742,1644,649,0,0,4830,18577.5
3897,72327,35365,5182,4151,10138,5796,14204,665,3582,649,179,299,4816,34501.0
3898,113718,60876,9867,4415,8706,4292,16839,533,3131,649,0,299,462,82182.0
3899,97064,25704,6329,2612,7227,4832,22396,754,846,499,179,299,2963,35800.0
3900,41281,59857,8167,3121,8412,3611,14829,801,3824,199,179,0,4116,44894.0
3901,74189,7622,5097,5060,14684,1161,13892,719,3344,0,0,599,1978,11183.5
3902,68511,68201,3404,5229,227,2992,4871,531,618,0,0,299,3400,86811.5
3903,28605,34694,7101,1854,2337,3082,24118,1411,1019,199,119,599,4543,9801.5
3904,21381,24995,3369,4254,12580,4013,9934,1434,1738,199,179,299,1963,7831.5
3905,86634,10419,7497,709,11456,1036,22612,1268,3280,199,119,0,4350,11559.0
3906,39810,49952,8665,737,955,1845,5335,1008,2627,0,119,0,1185,53482.0
3907,44322,35837,4064,835,1497,3876,4725,981,2966,649,0,299,302,42940.0
3908,61869,72799,4765,4338,9472,6296,12306,732,1083,649,179,599,776,74974.0
3909,52955,50877,4817,2076,1978,4346,8985,1452,3259,649,0,599,3259,52543.0
3910,81388,47687,9791,999,1529,5054,10216,714,2208,499,179,299,623,64956.5
3911,30207,39276,2716,2064,12675,5200,19544,741,1812,649,0,0,3856,16450.0
3912,107329,36523,6040,1290,2662,1335,4425,744,2781,499,179,599,1459,73838.0
3913,87628,68055,3711,4040,10605,4097,4733,519,2808,0,119,599,3386,88478.5
3914,48220,56615,11417,3622,10897,3343,15607,709,2481,499,179,0,4775,41835.5
3915,104050,12514,7367,1635,6433,2560,13603,1221,3480,199,179,599,479,35781.5
3916,94085,49456,8261,4444,7445,5981,15152,925,3204,199,0,299,4230,59424.0
3917,42031,9233,2008,2848,11727,5164,18801,1499,1545,0,179,0,1061,-3710.0
3918,90721,3102,10789,4824,4284,6446,21906,1480,2625,649,179,299,287,7866.0
3919,100807,68133,6118,649,9109,5246,19985,571,1241,0,179,0,3639,82360.5
3920,91312,48715,8086,3706,1201,1661,12747,1173,1171,199,179,299,1143,70133.0
3921,79766,8256,8383,4028,13211,6439,24068,677,3585,649,119,299,1423,1288.5
3922,32449,66800,11800,2124,7131,5852,16531,1022,2271,199,0,299,657,48592.0
3923,109833,43548,5667,3074,10614,4739,16985,1374,3719,0,179,599,3085,60476.5
3924,76699,74090,4246,4928,9813,4183,4520,798,2185,649,0,599,1739,90364.5
3925,101253,44367,5626,4769,759,2485,5390,765,2577,0,119,299,2516,76508.0
3926,66092,72382,4822,3784,5573,3409,4117,1019,2985,199,119,299,4988,82908.0
3927,83671,28205,10283,5962,14552,5298,10300,994,2196,649,179,0,2201,35474.0
3928,30350,27570,2850,2608,5161,3534,12716,1467,562,199,0,599,678,19447.5
3929,116158,32255,3107,4447,4289,6599,15459,774,1953,649,0,299,3457,58522.0
3930,88487,23182,2299,5680,5446,1003,24105,1204,3706,499,0,599,2744,27354.5
3931,37622,41373,10102,5414,13684,6248,9141,1322,656,499,119,0,2353,28370.0
3932,90263,45019,11669,2763,9680,4097,22464,1447,3116,199,119,299,1648,46754.0
3933,73117,64619,7400,2112,4258,3848,10939,1270,3490,0,179,599,1679,74212.5
3934,78394,18043,3082,4315,4371,6072,7777,552,1276,499,0,0,3966,34250.0
3935,43782,47532,10167,5219,12651,1026,14432,1311,2801,499,0,299,2741,32808.5
3936,48454,67936,11557,1077,1665,6161,17271,1107,3554,649,119,599,853,57781.0
3937,87904,21239,4800,922,6918,1964,6801,1315,3758,649,179,0,592,44595.0
3938,35592,12416,5951,3263,6623,4096,10057,1321,2403,649,179,0,3406,2230.5
3939,42173,5412,10967,5990,10194,1071,10510,899,3420,199,179,599,2952,-6370.5
3940,53204,26406,8768,1729,8651,6601,11099,913,3950,0,119,299,1019,22734.5
3941,55596,3875,3452,3676,7432,6992,18193,1103,1850,0,0,599,4993,-5841.0
3942,54324,39066,3681,1253,6682,3947,23011,1423,2746,649,179,0,1584,28854.5
3943,81202,7752,4303,5342,11213,3315,19132,1155,3428,199,179,0,4911,7262.5
3944,109400,3353,9157,1187,6228,4897,23764,988,3742,649,0,299,2614,15262.5
3945,50750,28986,3851,1222,5827,5490,24763,1001,1838,0,179,599,1871,15915.0
3946,96112,16691,3897,1246,5435,5964,21926,806,505,199,119,299,1090,31532.0
3947,36566,71847,7825,4837,10482,3411,7450,916,1779,649,179,299,626,64954.5
3948,27190,50075,11519,3212,7636,1116,17549,1008,2402,649,0,0,4207,26113.5
3949,108607,12794,10806,1207,1365,3211,9960,1420,1320,0,119,599,4766,40619.0
3950,58333,70470,2244,934,7344,3924,19583,1029,1843,199,179,599,3178,65803.5
3951,100905,18406,10948,5376,3201,3837,9996,1137,2523,0,0,0,25,43496.5
3952,109571,77930,11015,983,4752,1576,21567,1165,2795,199,0,0,3048,94778.5
3953,21589,28872,5807,4018,13394,1771,17201,505,503,199,0,599,621,7543.5
3954,45235,43708,4779,2033,9575,1199,8043,921,3060,649,0,299,3485,41075.5
3955,20159,22800,3846,669,10327,2755,23420,1439,3385,0,179,299,716,-5357.0
3956,32145,45397,9021,1520,13029,1179,24396,950,3053,199,179,599,2660,17059.0
3957,100909,39909,11432,5464,6091,3405,10834,926,530,499,119,299,1741,62219.5
3958,51921,23352,2473,1347,11224,4323,22877,889,2356,649,119,299,3072,9368.0
3959,36237,17438,6131,1195,11901,6992,23356,833,2152,0,0,0,3733,-7627.0
3960,28244,46999,3792,3846,6614,5748,12556,947,1798,199,0,299,4464,30858.0
3961,34743,20482,3734,4513,1521,5773,4852,837,1208,649,119,0,2774,19644.0
3962,117102,34471,9215,531,7521,3301,19263,1347,1385,0,179,299,1845,58420.0
3963,66101,49279,9229,676,6559,3988,15629,587,3896,0,179,599,4237,46976.5
3964,104227,56213,7188,3464,1623,6784,4662,768,1700,649,179,0,13,90826.0
3965,119532,15026,7281,2612,8873,2602,17734,564,3858,199,0,599,2758,38396.0
3966,76378,7435,7858,4386,3134,2119,10589,1177,2479,649,119,0,530,21332.5
3967,91126,10493,2944,2002,13400,3214,13650,563,1247,499,119,299,2878,26021.0
3968,76071,74227,3511,2815,5820,6060,19596,769,2626,649,119,599,3404,75397.5
3969,91121,61321,6081,3144,11453,2911,7655,1156,2790,0,179,0,437,82870.0
3970,94763,4763,8118,565,4994,3901,11749,876,1000,499,119,599,382,28131.5
3971,113814,22389,2858,4728,4696,2085,13797,1344,704,499,119,599,1289,53761.5
3972,32237,33498,5560,2428,11611,1173,22503,1280,1983,199,179,299,2852,9935.5
3973,35649,65755,10421,5511,1867,6372,9645,828,1906,649,0,0,2037,56429.0
3974,57713,37825,10369,5947,11801,4532,14895,1401,3270,199,0,299,3716,26577.0
3975,93463,18934,4615,1084,9391,5719,22075,1017,832,649,179,599,2452,27458.0
3976,65409,7574,3613,5744,2823,2238,4994,1132,3150,0,119,0,885,22789.5
3977,68766,40179,4840,2248,11140,4310,17866,1361,665,199,0,599,3494,39109.0
3978,66154,3587,3774,2704,12170,5834,24432,920,2708,0,0,599,3014,-7250.0
3979,27016,44782,5871,4130,11817,4813,18122,812,505,0,0,0,3982,21553.5
3980,99563,56412,10273,2392,12770,4816,19858,808,2752,499,179,599,4174,62199.0
3981,68688,62561,2845,2929,6106,5770,11233,1313,1031,199,0,0,308,73996.0
3982,109678,79224,11408,3593,13430,2973,13843,1345,3671,649,119,0,726,98008.0
3983,74238,6409,5260,1473,168,4782,6992,1143,2200,199,179,0,3104,23869.5
3984,78608,73319,5145,4524,7787,3244,7823,1301,2592,0,179,599,2937,86842.0
3985,109081,28751,9802,3142,10213,2657,6517,1461,956,499,0,299,1713,58939.5
3986,51897,40174,4263,1942,10386,1412,5268,1458,726,199,119,599,3871,44881.0
3987,70961,58572,10636,4829,8630,6575,19006,688,2546,499,179,599,712,54488.5
3988,88703,63416,10155,1977,11452,4410,20323,1220,3886,499,0,0,950,66892.5
3989,64757,14041,2922,1270,12447,5092,7438,541,2599,0,119,299,1435,23123.0
3990,46917,25227,8695,805,4909,2382,14501,1089,3717,199,119,0,4565,16100.0
3991,42736,37201,6288,501,8027,2123,9298,819,3852,199,179,599,1538,33615.5
3992,47990,38069,7758,770,10641,5329,22369,1156,3694,199,0,299,2612,19486.0
3993,82551,28370,10131,5016,4681,6181,16128,944,2242,499,119,0,2168,34541.0
3994,78161,13586,4630,3714,9055,5012,14319,873,970,649,179,599,2197,21675.0
3995,99623,52231,9816,1363,5137,3243,17722,785,1396,199,179,599,2200,69183.0
3996,42440,7322,11359,5605,8331,3589,7989,670,1820,0,179,299,3051,92.0
3997,55205,67294,9556,3239,5234,2778,9028,1104,3161,499,179,599,1670,68253.0
3998,100811,31299,7930,3414,12615,2129,16626,762,3059,649,179,599,4669,42117.5
3999,75103,72793,9000,5656,224,1644,15325,1468,3333,199,119,599,3134,77905.5
4000,90812,48501,5512,606,8749,4522,11422,1441,2164,649,179,599,3364,64394.5
4001,61627,59134,8066,3668,6582,2557,21883,1034,2025,499,0,299,2115,51656.0
4002,39008,11777,11087,5729,1573,5501,13673,1303,1725,649,0,599,224,1163.0
4003,91274,13249,5722,5144,14029,3773,23688,641,2962,499,119,599,846,15198.0
4004,52402,23390,7648,3099,8577,3785,16512,647,3161,649,179,599,4069,12220.5
4005,73384,22369,4060,2735,8712,2706,17472,939,1945,649,179,299,2956,25515.5
4006,25793,14881,5034,3299,13564,3601,17900,1127,3067,499,119,299,4387,-12369.5
4007,25571,11587,4387,2011,6763,4643,5903,1092,1173,649,179,0,2261,4213.5
4008,116867,76327,9008,5973,12164,1374,10763,915,1596,0,179,299,1583,105166.0
4009,36209,9833,10031,518,5217,2612,13960,524,2892,199,0,599,970,-395.5
4010,110930,49013,3799,1358,11026,1454,14084,1126,3598,649,179,299,3972,71752.5
4011,63148,65620,6407,1916,3142,5297,13275,593,3740,649,119,299,1216,68922.0
4012,111218,17754,4780,5880,14886,6851,5074,804,3322,649,0,299,1638,45378.5
4013,22224,37282,3127,3532,10025,2475,10825,684,3132,199,119,599,2121,21135.5
4014,68695,38737,10530,5005,12734,1853,5065,782,1732,499,119,0,4720,45106.5
4015,52441,26124,9365,1926,11353,1723,6208,654,3427,199,179,0,2711,26783.0
4016,59129,72102,9611,3031,3501,2391,7674,1185,1397,649,179,0,1286,80029.5
4017,82368,4196,9535,5219,13530,3387,12094,1362,2462,499,0,0,3157,9970.5
4018,112122,63527,11364,5251,12394,1261,17137,1184,1347,649,119,299,57,83661.0
4019,64760,13345,4808,5363,1499,1542,18310,1165,2466,499,119,0,1684,14876.0
4020,43478,36077,6297,4538,11155,1550,12245,513,3272,649,179,299,3488,25401.0
4021,91854,68400,6559,4613,9669,6425,3122,1389,3204,649,119,299,1304,90608.0
4022,114230,14055,2448,2731,9095,6965,20340,1315,3158,499,119,0,1630,33489.5
4023,105716,46484,7008,2952,9823,4797,24480,1139,3881,0,119,599,4080,52754.0
4024,32180,79514,6893,3346,12178,1637,20370,840,3571,199,119,0,4303,54175.0
4025,118538,37771,2793,3702,6687,1164,12443,1103,3494,499,119,0,1166,71043.0
4026,35372,59654,2436,2316,5245,3805,7433,1282,2727,199,0,299,412,58087.0
4027,49796,48540,8012,2280,9362,1620,3990,1233,1146,0,119,299,1618,54396.0
4028,78272,31377,7869,4603,10519,2223,8556,972,937,0,119,0,2777,44545.0
4029,109963,51573,3620,1204,12311,4342,17650,1318,2000,499,0,0,739,73610.0
4030,118826,44733,6308,1841,13239,1050,7709,1321,2942,0,179,599,4899,75278.0
4031,113635,13760,2948,3962,1744,1488,6580,1406,2225,0,179,599,4514,50003.5
4032,74040,27762,5944,4090,2039,6142,22186,607,2065,649,0,599,918,28650.5
4033,95357,52986,11319,1659,8311,1664,21588,830,3141,649,0,299,2248,60433.0
4034,91368,36332,2191,5126,3857,2246,3871,1039,2604,0,179,599,4082,62932.0
4035,98356,42100,3403,4222,9867,6340,22208,938,3745,649,119,299,4175,47229.0
4036,36211,6944,3990,3938,9512,3710,17592,1208,2243,0,119,299,1503,-8489.5
4037,25842,50825,3104,4060,4950,5361,15922,1487,825,649,0,0,3227,32898.5
4038,83115,15877,2548,3582,9207,5168,22787,1211,821,0,119,599,827,20818.0
4039,86852,31990,7761,2215,7087,4952,13383,1165,2730,0,0,0,3231,43899.5
4040,65968,57283,10762,2743,12735,3591,8550,883,2782,199,179,0,2873,59885.5
4041,37508,5258,9903,2260,6031,1880,23266,1081,3166,0,119,299,1617,-15573.0
4042,42005,33629,3784,5942,1743,1434,15774,659,1709,199,179,599,1185,27876.0
4043,74575,39579,2804,4507,13283,6184,6207,931,765,499,119,0,1684,53272.5
4044,100742,24958,10990,2296,10134,2984,6097,1363,3556,0,119,299,509,50184.0
4045,38971,41465,10802,3175,3541,5452,22462,895,1341,0,119,0,694,23954.5
4046,45599,17775,9517,3736,9638,6031,22022,1465,828,199,0,599,3279,-2278.5
4047,107592,78575,8831,543,3616,5113,14278,1472,3936,0,179,299,4016,99139.5
4048,86914,36207,8917,988,13372,4870,24935,1114,1182,649,0,599,2068,35043.5
4049,87055,24553,11998,4776,3894,6685,22330,987,2571,199,0,0,1246,27071.0
4050,107697,55632,6238,3648,1724,3622,22855,1247,1784,199,179,299,399,74902.5
4051,25355,2055,5260,5223,6227,2792,23686,688,1878,649,179,0,2607,-24705.5
4052,74120,34873,6367,1456,10464,3798,4624,917,2743,0,0,0,4584,48022.5
4053,94619,68205,7651,2614,4062,6091,18968,842,3158,499,0,599,287,80952.5
4054,58342,27318,5371,1615,7847,4512,14149,860,2411,499,0,299,1403,27195.5
4055,105992,35734,4093,2281,4281,6128,12717,608,1856,499,179,0,4532,59947.5
4056,98860,20522,6001,3326,14710,2493,20866,1348,3160,199,0,599,2177,28338.0
4057,22257,13656,8556,1150,8263,3679,19642,800,2387,199,179,599,440,-10285.5
4058,47364,17893,9810,2376,12361,2625,16640,867,2478,649,0,299,4885,2171.0
4059,44972,18493,6554,5863,14208,3419,19837,754,1131,0,179,0,1268,2788.0
4060,46654,5632,11624,840,13652,4017,11990,815,820,649,0,299,2512,-3192.5
4061,100769,63779,4517,3450,2200,2847,23854,1204,1970,199,119,299,185,79826.5
4062,101423,40452,10697,3875,2143,4246,21895,570,1900,499,119,0,4257,51443.0
4063,49320,15266,7805,2945,14780,2538,7170,768,702,0,179,299,3270,13504.0
4064,40808,63607,3096,3250,11949,6249,8136,1345,3661,499,179,299,2448,55172.0
4065,72389,18940,11236,2644,3181,2316,4712,1000,2724,0,119,299,3543,33049.0
