user_id,monthly_income,current_balance,food_expense_monthly,transport_expense_monthly,shopping_expense_monthly,utilities_expense_monthly,rent_bill_upcoming,internet_bill_upcoming,electricity_bill_upcoming,subscription_netflix,subscription_spotify,subscription_prime,other_upcoming_bills,predicted_balance_15_days,last_month_dining,last_month_shopping
3774,109837,174183,2254,1386,12976,6279,8000,800,4000,199,179,599,4738,144220.5,2486.77,10173.37
3775,21601,53377,7454,3985,1924,6798,35000,800,2333,499,0,299,208,4157.5,5586.98,1877.25
3776,123956,133129,12101,4272,10159,8531,35000,800,3650,499,119,299,874,74356.5,11092.82,9429.93
3777,53803,39890,9465,5202,4796,8644,8000,800,2793,649,0,299,858,12437.5,6676.38,4269.68
3778,103116,62208,10877,6646,14155,6638,0,800,2344,499,179,0,968,38260.0,9605.94,17120.55
3779,95847,43870,4734,7352,8855,6244,0,800,3999,499,179,0,1040,23760.5,5956.8,6978.57
3780,105107,54391,11848,6988,3501,4021,35000,800,1001,649,179,0,3203,380.0,14917.0,3699.89
3781,81842,111559,11679,4947,11886,3805,35000,800,3116,0,179,0,4567,51738.5,12262.03,13637.67
3782,122994,140904,9861,6878,9868,9357,35000,800,1805,499,119,299,1342,83058.0,10086.56,7055.1
3783,39586,195921,12166,5621,16557,3334,12000,800,1624,199,0,599,538,161322.0,14750.72,18434.06
3784,68675,120864,8829,3202,2699,4068,0,800,953,499,179,299,1047,107688.0,8666.12,2517.87
3785,121804,194620,12360,7696,1599,3059,35000,800,864,649,0,299,4853,139798.0,11759.71,1962.24
3786,56481,197724,6406,5693,14712,5845,25000,800,2227,0,0,0,4122,149247.0,7866.85,11763.88
3787,60018,49526,12321,1933,15811,8247,8000,800,1216,499,0,599,3833,15423.0,11319.08,11520.06
3788,110251,170674,11423,5762,1098,2189,8000,800,2140,499,0,0,1099,147900.0,10352.04,1224.47
3789,147790,59076,12885,5797,4581,7638,0,800,1017,0,119,0,3298,38391.5,11969.87,3537.28
3790,59998,8684,3224,1682,17116,9275,8000,800,3338,649,119,599,913,-21382.5,2544.96,14264.3
3791,57471,176254,2344,4111,5637,4194,0,800,1443,649,179,0,3833,161207.0,3004.48,6891.78
3792,121520,36164,8237,1363,11392,5059,35000,800,2847,649,119,0,4143,-20419.5,9218.41,10467.67
3793,118312,191412,6976,4530,1613,8434,25000,800,2439,199,0,299,2650,149248.5,5620.52,1495.35
3794,62892,53440,5042,2719,8808,9476,12000,800,3003,499,179,599,4977,18360.5,4406.56,9931.07
3795,144504,188761,6007,1745,20068,2445,25000,800,2343,0,0,299,683,144503.5,5557.18,25992.81
3796,45974,135236,11605,2707,12757,3215,35000,800,3380,0,119,299,356,80140.0,14923.41,12223.19
3797,69290,167352,11080,4171,6980,3897,12000,800,3798,499,0,0,567,136624.0,12741.54,5554.84
3798,73234,194051,3686,1961,11331,7451,35000,800,1922,199,0,0,3246,140669.5,4711.58,11382.15
3799,78597,140653,14294,7108,13566,3255,8000,800,2079,199,119,299,3521,106524.5,16375.09,12882.5
3800,50631,69512,11725,6096,14648,5326,8000,800,2474,0,119,0,620,38601.5,14687.97,18924.41
3801,79916,63782,10454,1763,7114,9537,12000,800,3360,0,119,599,3609,28861.0,9869.62,7543.96
3802,60423,48981,10243,1309,20732,6356,0,800,3284,649,119,0,4345,20464.0,12831.45,19917.15
3803,75242,93360,8288,6947,19674,9380,25000,800,1424,199,119,0,4428,39245.5,8912.27,17191.89
3804,47032,153057,13114,4246,22026,7613,35000,800,866,649,179,599,1899,89565.5,13458.02,27289.89
3805,130268,152664,5761,7262,22927,3543,35000,800,1307,649,0,599,4430,90132.5,5562.81,23953.68
3806,76168,126694,9183,3733,2556,5759,0,800,2642,499,0,299,797,111041.5,7724.43,2886.74
3807,20998,92121,10735,3479,21058,4955,12000,800,2608,649,179,299,1072,54400.5,8126.9,19499.39
3808,27494,19783,14000,3039,16854,4815,25000,800,822,499,179,599,219,-27689.0,16116.71,14738.85
3809,45135,100302,14781,3724,17990,9083,35000,800,1206,649,179,599,2487,36593.0,16950.07,13280.97
3810,25292,12833,10749,7941,21555,2589,25000,800,2090,0,0,599,2175,-39248.0,11237.07,22090.15
3811,91889,44688,7496,6182,8202,4423,35000,800,2379,499,179,299,2929,-10548.5,5485.23,8524.68
3812,125601,143247,10858,3279,22225,8996,0,800,2791,499,0,599,1071,114808.0,10119.37,21775.59
3813,46049,89482,10809,4814,6436,7748,0,800,2823,199,0,0,2273,68483.5,11519.77,6785.73
3814,116712,5759,5048,3580,11606,5394,0,800,1842,199,0,0,923,-10819.0,3920.69,14929.31
3815,28190,36874,8946,4222,8842,9879,25000,800,2396,499,179,299,2010,-10253.5,8383.62,11236.11
3816,107686,91935,14524,1187,10442,9220,25000,800,1474,0,0,299,1386,45289.5,18213.94,8188.63
3817,89146,65309,6891,3763,14501,7236,25000,800,3268,0,0,299,1070,18676.5,6019.77,16242.7
3818,76931,106359,5472,3265,13493,8374,35000,800,2738,199,179,0,1780,50361.0,5312.13,16068.88
3819,29761,107755,4488,4445,18368,4791,8000,800,2798,199,179,299,4977,74457.0,4448.52,18680.52
3820,83808,60786,2849,1159,15272,3871,25000,800,3077,499,0,299,1523,18012.5,3580.05,17756.46
3821,38866,47445,4232,2060,13696,2519,8000,800,1670,499,0,299,3805,21118.5,3409.01,15762.55
3822,138072,166880,13458,1929,20988,4267,35000,800,841,199,119,0,4668,104932.0,12955.33,23371.29
3823,68321,49097,12215,4217,11712,8229,35000,800,1525,0,179,0,1074,-7667.5,10037.0,8328.9
3824,71084,44331,5132,1650,19078,5672,25000,800,954,199,0,299,3598,-2285.0,5165.84,24139.61
3825,55195,198586,2865,5883,23709,3827,0,800,3583,649,0,0,1454,173958.0,3094.33,17856.98
3826,108086,17769,9571,4822,11898,2099,35000,800,2021,649,0,0,1726,-36622.0,7689.49,12005.87
3827,146880,116494,4363,6790,4705,6923,0,800,3022,199,0,599,4056,96427.5,4414.55,6037.74
3828,33726,34169,6478,1910,7588,7848,0,800,1122,0,179,299,2764,17093.0,5317.85,6614.25
3829,94455,21734,14769,5518,11407,6661,35000,800,3601,649,0,299,2581,-40373.5,18056.36,12610.64
3830,80579,36958,7854,3345,23944,3978,12000,800,1665,0,0,299,2328,305.5,6637.65,29165.68
3831,111778,142223,3245,3556,7019,2864,35000,800,1110,649,179,0,2933,93210.0,3666.27,5886.65
3832,128136,195753,12341,6250,24029,2841,8000,800,1880,499,179,299,2055,159310.5,14674.56,17442.89
3833,88703,13225,10528,5371,16618,9441,8000,800,1629,199,179,299,1952,-20812.0,8309.41,18438.62
3834,131036,12435,13257,3434,23078,7450,8000,800,2782,0,119,299,940,-24114.5,16432.72,28630.69
3835,28941,37932,2119,3664,22146,6069,35000,800,1616,199,119,299,1182,-18282.0,2438.25,19514.81
3836,89926,123107,9703,4420,13347,9251,12000,800,2509,499,179,599,3783,84377.5,9690.12,13674.26
3837,69494,38582,3098,7364,20715,3294,12000,800,3443,499,119,299,2325,1861.5,2475.6,20402.26
3838,141642,148001,6127,4069,2447,3984,25000,800,2324,0,179,599,2009,108776.5,7881.7,2786.73
3839,69407,190063,11185,6388,3150,8193,0,800,1127,649,0,299,4048,168682.0,13690.41,2244.49
3840,74389,46143,3204,5166,21003,6296,0,800,3716,0,179,299,3444,19870.5,2655.48,24929.8
3841,100225,92037,5565,7032,5624,2464,35000,800,2681,649,0,0,1979,40585.5,4812.64,4417.27
3842,137138,38174,10473,1038,12104,2385,0,800,1709,0,179,299,2798,19389.0,10844.28,11447.56
3843,81470,141278,5072,5234,12613,3081,25000,800,1401,649,0,299,676,99453.0,5508.23,13537.23
3844,27075,84858,12593,5524,24926,2026,12000,800,3361,649,179,599,4765,39970.5,9855.36,19164.02
3845,49797,57819,9918,5835,14308,2088,0,800,2238,499,0,0,1458,36749.5,8351.2,14286.49
3846,134526,152255,3241,2925,4099,5878,25000,800,3139,499,0,299,2861,111585.5,2678.9,3966.47
3847,143434,123103,13375,7452,7709,5568,35000,800,3758,649,179,599,2568,62498.0,16808.98,8215.89
3848,139997,62151,6115,2348,19319,2138,8000,800,1986,499,179,299,3300,32128.0,7489.07,14329.25
3849,52841,71695,13239,2720,7370,6956,12000,800,3245,0,119,0,3128,37260.5,14404.2,8461.59
3850,87343,106800,4740,2430,24926,8232,0,800,1932,649,119,0,3716,79420.0,3984.31,19650.93
3851,84490,48262,5744,7887,15311,9755,25000,800,2232,649,119,0,681,-567.5,6476.67,11289.22
3852,53751,123825,7658,5453,20161,8314,25000,800,3907,199,179,299,1261,71387.0,8301.52,24217.01
3853,74189,90696,9243,3570,6348,8761,8000,800,2882,199,119,299,2035,62401.0,7065.63,6765.66
3854,97265,190248,11044,4542,6123,7584,0,800,949,649,179,299,3346,169379.5,9186.21,4759.85
3855,144538,112741,9634,3849,12887,3796,8000,800,3818,199,0,299,4096,80446.0,11208.73,13255.93
3856,33663,85563,14082,6754,10883,2300,12000,800,3783,0,119,299,2560,48992.5,14127.29,9365.04
3857,66999,41991,5276,7272,19267,6308,8000,800,2406,499,119,0,3985,7120.5,6073.17,16294.2
3858,32963,69647,13725,2099,11389,9575,12000,800,1044,199,0,0,1821,35389.0,17751.53,12929.83
3859,91514,35662,10145,1964,16769,5338,8000,800,2714,649,119,0,2961,3311.0,11346.06,15506.64
3860,38177,139905,12487,3084,13523,4836,8000,800,1768,0,0,599,254,111519.0,13920.22,13986.87
3861,98526,194368,3115,5162,24637,5483,35000,800,2551,499,0,0,4221,132098.5,3016.69,17340.28
3862,117474,131817,14569,4071,11557,9187,12000,800,1954,0,119,0,484,96768.0,15547.33,14886.72
3863,122488,45470,6666,7359,10965,3447,35000,800,1596,649,119,599,2727,-10238.5,7394.32,11109.81
3864,114296,43264,14131,4287,9627,8979,35000,800,1464,499,119,0,1478,-14608.0,11460.05,10306.57
3865,56763,115069,2737,5800,9736,4715,8000,800,3016,199,0,0,1908,89652.0,3468.18,11581.49
3866,104900,183488,12807,3539,20626,4990,12000,800,3970,0,119,0,3955,141663.0,11736.46,26231.99
3867,69635,135183,5425,2334,17129,9050,35000,800,2244,649,119,599,4198,74605.0,4675.48,22105.13
3868,69981,112468,3377,3394,17410,5672,0,800,3826,499,179,299,1960,89978.5,2983.23,14332.91
3869,49136,172080,11777,4632,21709,4637,35000,800,2327,649,0,299,3030,108597.5,13533.51,25853.29
3870,70355,13471,13718,3204,1336,8364,8000,800,1777,649,179,599,1613,-13457.0,13919.84,1598.8
3871,64203,65089,7246,3589,23822,9659,25000,800,3535,199,119,599,4827,7852.0,6933.83,30324.36
3872,49761,104490,2993,4962,19956,4178,35000,800,2418,0,0,299,3028,46900.5,3849.33,14157.17
3873,143649,62421,14619,2076,6821,9704,25000,800,1335,499,0,0,644,17533.0,17517.53,7899.59
3874,70000,92524,6050,1404,8081,4500,8000,800,3011,199,0,599,855,69042.5,5104.77,9022.65
3875,116099,114568,8499,6438,5555,7639,12000,800,3372,499,119,299,197,83216.5,6250.8,4482.96
3876,85699,108997,2645,3110,1394,6098,12000,800,3497,499,119,599,3783,81076.5,2841.84,1678.15
3877,61132,124752,3631,5956,4019,6151,12000,800,2967,199,119,599,3121,95068.5,3768.96,5146.52
3878,49658,67224,14257,7540,1750,9741,25000,800,831,649,119,299,1450,21432.0,13258.58,2259.3
3879,109190,67619,11312,4128,18547,7570,25000,800,1411,499,0,299,3312,15519.5,9738.2,15015.73
3880,149177,154231,6012,1302,3931,5051,25000,800,2309,499,179,299,2190,114807.0,7116.16,3983.06
3881,127803,139993,9106,3364,1083,5532,12000,800,1560,0,119,599,2758,112614.5,9045.16,1173.64
3882,30873,187116,9008,4749,10251,2819,12000,800,2734,649,179,599,1177,155564.5,11308.21,13050.9
3883,32555,54161,6702,5925,6049,4997,12000,800,1706,649,119,299,920,25831.5,8234.88,6255.49
3884,30297,126763,12451,3022,18853,2143,0,800,3957,649,0,0,3394,99728.5,12531.27,14630.15
3885,28505,181996,7065,1563,12112,2614,35000,800,1908,649,119,599,438,130806.0,8096.97,14846.64
3886,140974,103173,5326,2319,9357,4968,25000,800,2434,649,119,0,2949,60237.0,4708.01,7041.5
3887,137273,93642,11296,7005,2750,2038,12000,800,1555,0,179,299,3874,63390.5,11734.49,3004.62
3888,80752,141057,3304,4826,2818,9395,8000,800,2697,649,0,299,3656,114784.5,2965.46,3156.34
3889,135210,46965,6518,2088,12816,3242,25000,800,1739,0,119,299,1184,5492.0,7975.76,16448.75
3890,120404,26893,7314,7619,20297,8790,25000,800,2918,649,0,0,158,-24642.0,7533.69,19042.51
3891,133277,24227,5039,6825,17415,5621,8000,800,3514,199,119,0,1933,-7788.0,4018.87,21003.57
3892,41146,43916,2265,5990,7531,9922,12000,800,1056,499,179,0,4089,12439.0,2254.6,6183.21
3893,97296,141608,6669,1097,12479,6616,8000,800,2054,649,119,0,1257,115298.5,7264.66,15500.29
3894,118655,32921,3519,3838,6527,8567,12000,800,922,199,0,599,3905,3270.5,3883.11,8182.71
3895,140664,71805,6370,5998,22108,8837,8000,800,3799,0,119,0,2994,34436.5,7112.26,18629.87
3896,123222,170871,14019,2664,19173,6809,35000,800,3473,499,179,599,4507,104481.5,17020.24,16004.83
3897,113446,99592,6452,1473,15628,6384,0,800,1663,649,119,599,3958,76835.5,7415.52,17680.68
3898,23324,103346,14126,1489,22959,9480,25000,800,3479,649,179,599,832,47781.0,16357.77,25739.29
3899,126807,114299,8594,5449,9175,6647,25000,800,3929,499,0,299,3129,65710.5,8299.74,6426.48
3900,25936,113569,8877,5606,5049,2905,12000,800,2822,499,119,0,1400,84710.5,10275.26,5387.23
3901,114425,50407,4326,3549,19267,9703,25000,800,1669,199,119,0,2949,1248.5,4927.84,19405.9
3902,87692,24489,6827,1365,5819,6760,35000,800,2585,649,179,599,1886,-27594.5,6312.89,4682.82
3903,48957,108168,12666,7196,18603,4209,12000,800,2610,0,179,0,2140,69102.0,12087.84,13133.02
3904,100431,84132,11417,3166,10457,9502,25000,800,1879,499,119,299,3574,34691.0,13822.23,7664.88
3905,121568,16153,6726,2471,16800,2705,0,800,3096,499,119,299,1370,-4381.0,6854.53,21784.51
3906,119641,138153,9899,7743,1570,9122,25000,800,2134,199,179,299,4939,90436.0,8196.6,1966.99
3907,143120,121785,5013,3609,21858,2889,35000,800,822,499,0,599,4249,63131.5,6508.71,23623.16
3908,57168,65843,3211,4094,24866,6493,25000,800,3114,0,119,299,3798,13381.0,2829.48,30013.01
3909,97908,188623,6635,7415,13637,6346,35000,800,1981,199,0,599,4171,128856.5,7127.57,17247.34
3910,113115,176427,14316,2891,18873,3770,0,800,3853,0,119,599,4888,146243.0,16526.55,15510.93
3911,53547,178562,10762,6444,11532,9372,35000,800,3562,199,0,0,1242,118704.0,9018.14,12135.71
3912,108417,94257,14383,4151,9414,6105,8000,800,2447,199,0,299,4780,60705.5,16574.59,8067.18
3913,44667,188200,5224,5180,3061,8234,8000,800,2331,199,0,0,4215,161805.5,4065.89,3734.23
3914,139239,59672,8576,4695,22841,4575,25000,800,1573,0,0,299,4723,6933.5,9399.83,27747.11
3915,103215,91183,11304,2828,23942,9837,35000,800,3462,649,0,299,942,26075.5,12425.13,17970.7
3916,73059,63533,6855,5443,22392,6263,25000,800,2992,0,119,599,4796,8750.5,6016.92,20998.03
3917,26150,16197,14994,3148,2103,3347,12000,800,2340,499,119,299,2353,-14009.0,13969.07,2170.6
3918,49588,170814,3141,6377,3003,4313,25000,800,1307,199,119,299,1560,133113.0,2720.75,3725.11
3919,103636,19665,13121,4354,20733,9776,8000,800,1053,0,0,599,1775,-16554.0,13166.56,14529.34
3920,53371,185572,14319,7202,16412,6790,0,800,2585,499,0,299,1676,157351.5,14085.82,16122.48
3921,80502,105330,5708,6576,13559,7668,8000,800,2581,199,119,599,4796,71480.5,7021.52,16705.7
3922,147631,102641,3788,7683,23984,2948,35000,800,3637,649,0,599,1485,41269.5,2907.06,30452.93
3923,37227,6861,5279,7733,2910,5079,0,800,3814,199,179,599,3151,-12381.5,4804.92,3033.14
3924,73129,31249,9332,4888,2681,2826,0,800,2851,0,0,0,1521,16213.5,11855.54,2283.24
3925,66861,108757,7692,6374,18369,7550,35000,800,2857,199,119,299,2873,46617.5,6130.83,18335.67
3926,69400,80957,2371,7667,15231,6593,0,800,3698,0,0,599,4806,55123.0,2927.59,13868.03
3927,110498,113421,2840,6577,21198,4777,25000,800,3118,499,179,299,3689,62141.0,2929.2,25181.75
3928,114453,104286,10112,6754,5700,8459,35000,800,3382,499,0,0,147,48945.5,11743.25,5822.54
3929,140204,158189,5337,5596,13004,7929,0,800,1580,649,119,299,1403,137406.0,5629.86,14118.81
3930,28057,147204,12099,7447,2113,3865,35000,800,2367,499,0,299,3777,91700.0,10263.11,2263.27
3931,37807,122909,10146,3004,18006,3157,8000,800,3448,199,0,0,2219,91086.5,11968.0,17891.59
3932,133771,119549,7481,4163,10829,5066,0,800,1646,649,119,599,1102,100864.5,6976.28,13106.72
3933,149458,73124,13195,2273,17009,8038,25000,800,964,0,179,0,1814,24109.5,13582.43,19549.22
3934,61006,77844,8813,6409,19304,6631,35000,800,3235,499,119,0,1717,15895.5,7291.06,22019.29
3935,62343,177492,3302,2322,24852,6704,35000,800,3084,649,0,0,2023,117346.0,3652.32,18061.6
3936,56188,132347,11672,4395,23523,9659,35000,800,3768,199,0,299,2973,64683.5,13944.42,18895.97
3937,128970,100591,6745,6938,4248,8430,0,800,3804,649,179,599,1659,79720.5,5984.69,4656.05
3938,116780,58340,14287,1221,11736,5779,25000,800,2781,649,179,0,2367,10052.5,14339.43,11964.06
3939,35543,115380,13345,3043,20933,6094,8000,800,1114,649,119,299,1854,80837.5,14704.45,17172.79
3940,44351,106620,8249,5544,14532,7004,0,800,1684,649,179,299,3465,81879.5,9420.01,11873.4
3941,67517,133057,7820,2256,24905,7631,0,800,1369,199,0,599,2026,106758.0,8824.65,22632.01
3942,49763,187206,3254,4839,9778,6014,8000,800,3740,649,179,599,3355,157941.5,3634.34,10154.53
3943,141826,93052,14341,3098,14251,4232,25000,800,1919,649,179,299,3051,43194.0,11235.62,11799.72
3944,106449,69255,5618,4675,1394,9735,0,800,2903,0,179,299,3713,50650.0,6196.79,1653.22
3945,88486,179186,8486,6549,11333,7455,0,800,2106,649,179,0,4957,153583.5,10114.91,13490.6
3946,25643,68087,10239,3142,8929,6118,8000,800,2838,649,0,0,2981,38605.0,11186.47,8492.15
3947,109137,129024,6959,3615,17314,9325,0,800,1081,499,119,599,4338,102981.5,7599.26,18443.9
3948,79488,13111,3720,4611,22958,9338,35000,800,3106,0,119,599,2043,-48869.5,4329.91,24740.66
3949,58313,152760,4413,5626,13925,5929,0,800,3531,649,0,299,4725,127809.5,5601.38,17090.02
3950,138319,108359,2657,3689,11675,5930,0,800,1305,199,119,599,1861,91500.5,2533.84,12015.13
3951,45886,13232,11754,7912,15652,3645,0,800,3848,199,0,599,3997,-15692.5,10226.09,13933.16
3952,127800,72861,4579,2478,4809,5613,8000,800,3216,0,179,599,166,51161.5,4596.81,4800.32
3953,58765,162078,3972,4596,18749,5549,25000,800,3209,499,0,299,4702,111136.0,4692.04,20189.33
3954,53291,143842,12346,2758,21863,4100,25000,800,2181,499,179,599,4099,89951.5,15617.89,23898.8
3955,58984,170963,3663,7884,9546,9506,12000,800,2402,649,0,0,2227,137585.5,4235.14,12124.06
3956,60916,22392,8582,1739,13350,3331,12000,800,985,649,179,299,4201,-10222.0,6442.09,16368.97
3957,140132,105131,11003,2385,15204,6482,8000,800,3736,199,179,599,4207,69874.0,12140.64,14061.31
3958,83243,71874,5799,1103,19216,4109,0,800,2857,649,0,0,2599,49855.5,6649.99,23293.17
3959,45147,83368,13735,5243,17337,7037,35000,800,1496,0,179,0,1432,22785.0,16119.93,22389.04
3960,131831,132305,2933,5813,20151,6607,35000,800,1713,0,0,0,3830,73210.0,3562.09,25121.49
3961,116082,89590,4478,1452,10681,4480,35000,800,1241,499,119,0,3284,38101.5,4743.57,8616.53
3962,143085,73312,2982,2478,7042,6427,35000,800,2744,0,119,599,1509,23076.5,3861.71,8076.13
3963,77667,93519,10314,3303,18924,5780,12000,800,1571,499,119,599,3386,55384.5,8262.92,22435.3
3964,104503,165657,7558,3265,6250,5895,0,800,3936,649,119,299,129,148241.0,8736.09,6781.21
3965,127919,98510,11782,6987,7300,6495,12000,800,1325,499,0,299,4268,63037.0,8314.6,7726.2
3966,80610,11268,7722,5126,23208,7809,8000,800,1977,649,179,299,702,-23270.5,9109.4,23944.51
3967,25774,176373,11496,5313,5915,6679,0,800,3037,199,119,0,3440,154076.5,9274.23,4742.74
3968,74399,133213,9403,7932,4681,8091,35000,800,1096,649,119,299,2605,77591.5,10828.12,3968.7
3969,126390,175843,12186,5424,14708,7126,35000,800,2494,199,179,0,3467,113982.0,12226.18,11206.13
3970,149478,199649,4823,1436,20401,4173,12000,800,2642,0,119,299,2304,166068.5,5790.03,21749.19
3971,117249,90156,11500,4550,12112,2471,25000,800,1171,649,0,299,2302,44618.5,13751.66,11741.29
3972,20044,96063,3349,1440,3143,6532,0,800,1570,199,0,299,1944,84019.0,3881.08,3263.85
3973,106738,77580,13594,4527,23738,7132,0,800,2948,199,119,0,1781,47237.5,13876.61,30606.75
3974,134600,167432,13665,7238,13852,2561,12000,800,3406,499,119,0,1786,130164.0,12782.34,14171.09
3975,32234,102119,8710,1144,24570,9920,12000,800,3270,649,119,0,1981,61128.0,9328.57,29480.4
3976,94400,156391,11457,5121,8894,3950,0,800,1720,199,0,0,3505,135456.0,9503.25,7899.06
3977,46100,149792,14723,4387,23911,2280,0,800,3138,649,179,299,3821,118255.5,11080.71,23737.44
3978,125613,138182,2119,5680,17795,2356,8000,800,3668,199,179,599,2929,107833.0,2582.26,18732.46
3979,75082,77481,8262,1573,13597,5937,8000,800,1814,649,179,299,4563,46492.5,10346.35,10748.99
3980,124275,17357,6996,7739,4260,3333,25000,800,2841,0,179,599,922,-24148.0,5093.43,3531.16
3981,89790,118510,6828,6056,4478,7044,35000,800,918,199,0,299,3426,65665.0,6824.51,5762.11
3982,43181,40824,3259,1262,7993,2452,12000,800,3042,649,179,299,4754,11618.0,2327.07,8902.51
3983,97242,14019,13842,6451,4187,3244,25000,800,3185,199,179,599,2752,-32557.0,12178.29,4800.38
3984,67405,10627,14610,1345,17266,2150,12000,800,3633,649,0,299,514,-24953.5,17547.29,15499.09
3985,41011,86129,9967,6886,1477,2852,8000,800,1496,0,0,299,1270,63673.0,10632.19,1461.26
3986,108233,169892,11375,2773,12978,2993,12000,800,3003,499,0,0,4369,134161.5,10917.63,11459.89
3987,30105,194251,2635,3972,1839,8825,25000,800,1397,499,0,299,1058,156562.5,2253.51,2336.05
3988,84329,62166,4651,2636,15410,6586,0,800,2728,0,119,0,1878,41999.5,5491.35,13443.35
3989,137507,60437,5058,3324,17510,3569,0,800,855,199,0,0,3278,40574.5,6247.06,19483.89
3990,146507,192832,6197,7918,18704,8193,12000,800,2704,499,119,0,3602,152602.0,5966.84,20636.96
3991,140148,65747,6509,6532,24788,9149,35000,800,995,199,179,0,2958,2127.0,7607.55,20918.92
3992,73660,148524,10492,1590,18696,6119,35000,800,3547,499,0,299,4404,85526.5,12782.42,15551.7
3993,32823,89604,13913,1390,17401,5196,35000,800,827,649,179,299,4868,28032.0,11357.1,22542.41
3994,56051,19379,5362,1291,1104,3813,25000,800,2915,199,119,599,322,-16360.0,6370.76,1150.4
3995,71407,122499,3069,5602,20125,2117,0,800,2368,499,179,599,1775,100822.5,2447.29,22946.11
3996,32938,136829,6967,2418,19042,2544,25000,800,3642,199,0,299,1354,90049.5,6450.91,23124.33
3997,33376,159035,6120,6397,1496,6157,35000,800,2824,0,0,599,1718,108009.0,4401.89,1827.0
3998,38739,75039,2127,1223,19374,7970,8000,800,3346,0,179,599,3292,43476.0,2627.46,24712.49
3999,127577,18283,9387,3741,3476,6884,8000,800,2553,649,119,299,746,-6627.0,7119.51,3575.49
4000,149051,150747,2330,2199,23983,4347,25000,800,2494,199,119,0,2876,102829.5,2803.83,28081.44
4001,71762,91436,6849,1251,14817,5801,0,800,2858,499,0,0,1803,71117.0,6340.74,17182.97
4002,103247,133884,7954,1400,2088,3331,0,800,2185,0,119,599,724,122070.5,9218.89,2452.04
4003,133454,159574,4886,7128,14962,9859,8000,800,2622,499,119,599,3901,124616.5,6094.62,13941.55
4004,36239,196078,3704,5263,17678,9864,25000,800,2125,199,179,599,2947,145974.5,4108.49,21493.47
4005,44270,41078,12529,5965,12205,5921,35000,800,1846,649,0,0,4835,-20362.0,13193.96,12245.73
4006,141867,188469,12599,2761,13232,7064,25000,800,2769,199,119,599,4460,136695.0,16084.73,12830.63
4007,128310,123323,14025,5700,12747,6065,12000,800,3321,0,0,0,2192,85741.5,12292.92,12237.29
4008,89592,161777,12913,2409,11868,4543,8000,800,1470,649,119,299,4374,130199.5,9333.36,10181.4
4009,98703,145651,6407,3451,24891,8954,25000,800,1150,499,0,599,3455,92296.5,5925.95,30526.28
4010,48031,90356,5432,7809,2188,2613,35000,800,3385,499,0,299,2244,39108.0,4610.67,1918.85
4011,92896,155168,13003,5864,10794,5729,8000,800,2110,499,0,299,4848,120917.0,10802.37,10870.89
4012,147206,171835,11728,4055,16712,7241,8000,800,1110,0,179,299,4551,137028.0,8627.24,12333.8
4013,106409,17152,10209,5388,5195,7023,8000,800,3265,0,119,599,3594,-13132.5,11777.31,5067.82
4014,57658,24602,7357,6742,19183,6948,8000,800,2348,199,0,599,3992,-11451.0,8390.59,22761.94
4015,135498,91469,14961,6368,23295,3083,35000,800,2117,199,179,299,321,28700.5,13148.61,27142.71
4016,104515,136358,11986,6977,11124,4233,25000,800,1299,499,179,299,3820,87302.0,14824.36,8949.94
4017,114603,15102,8343,1575,11810,4768,12000,800,1293,0,119,0,1036,-13394.0,6740.27,8389.4
4018,77774,38274,9846,6869,3960,2735,25000,800,2080,499,119,299,3713,-5941.0,9139.62,3000.7
4019,22168,86153,13750,1831,13661,9018,25000,800,2783,499,179,599,3807,33356.0,11408.36,13366.09
4020,91196,65120,10345,6242,17021,2427,35000,800,1436,199,0,0,3840,5827.5,9762.43,18858.21
4021,95089,148378,5842,3530,13347,6418,25000,800,2144,649,179,599,1111,103327.5,5389.93,10688.65
4022,33772,129713,9029,5027,16221,6889,25000,800,3643,649,119,0,530,80389.0,8960.49,17690.31
4023,81199,34478,5220,6363,11644,4078,12000,800,1160,649,119,299,4119,1679.5,6626.33,10609.62
4024,29336,118777,7187,7374,8880,8715,0,800,3249,649,179,299,4051,93472.0,5756.05,9157.87
4025,27026,60072,14185,7254,7620,2373,25000,800,1141,499,0,0,651,16265.0,12958.18,6163.56
4026,105531,12220,2409,4022,20088,4317,12000,800,843,649,0,599,2182,-20271.0,2441.59,21562.15
4027,58937,30008,12133,3459,23402,3173,12000,800,3296,649,0,599,4848,-13267.5,11780.16,16843.23
4028,139479,85886,13552,6470,23449,7074,8000,800,3611,0,0,299,4185,43718.5,13921.89,25407.45
4029,129346,149707,14992,2606,10809,2901,8000,800,3666,649,119,599,222,119998.0,10982.25,11132.26
4030,100990,184729,7471,2755,10413,8819,0,800,3237,499,0,0,3227,162237.0,5440.56,7521.15
4031,142374,95209,2361,4529,3653,4356,12000,800,1769,499,0,599,4155,67937.5,2317.86,3096.8
4032,85263,27674,14008,7093,11433,4492,0,800,2658,199,0,599,3723,1182.0,15905.81,12385.2
4033,80079,120458,4870,3637,17869,6622,35000,800,3039,0,119,299,3584,61118.0,3533.79,19062.17
4034,124124,138501,7773,2215,6057,3565,0,800,3899,199,179,599,4082,118938.0,9029.29,4682.51
4035,124024,30763,3450,4889,19364,2042,0,800,853,499,0,0,3362,10376.5,3674.16,19962.69
